,codigo,descricao,sum,min,max,mean,std,total_movimento,minimo_mes,maximo_mes,media_mensal
449,03406,101/1 PR/ PR,5421,1,300,82.13636363636364,93.0609207188225,5421,24,840,246.4090909090909
450,03407,101/2 BR/ BR,3997,1,300,60.56060606060606,68.37861311795326,3997,12,516,190.33333333333334
451,03410,101/2 PR/ PR,2380,1,276,44.074074074074076,50.053123421229415,2380,1,276,113.33333333333333
452,03411,102/1 BR/ BR,4143,1,300,45.527472527472526,58.43141100837624,4143,19,768,180.1304347826087
453,03414,102/1 PR/ PR,3022,1,300,39.246753246753244,52.71551151030951,3022,24,600,137.36363636363637
454,03415,102/2 BR/ BR,3722,1,300,33.531531531531535,48.37839860174634,3722,48,775,169.1818181818182
455,03418,102/2 PR/ PR,3229,1,300,31.349514563106798,48.48806377030756,3229,3,787,140.3913043478261
456,03419,103/1 BR/ BR,3266,1,300,49.484848484848484,57.313239824733856,3266,12,385,155.52380952380952
457,03422,103/1 PR/ PR,975,6,96,28.676470588235293,19.668033729942067,975,12,144,69.64285714285714
458,03423,103/2 BR/ BR,1968,1,144,28.52173913043478,27.934592036130827,1968,12,228,98.4
459,03426,103/2 PR/ PR,632,1,162,19.75,28.721128560807834,632,1,162,42.13333333333333
460,03495,PROLONGADOR ACO S/ ZINCAGEM 1/ 2X105MM,260,260,260,260.0,,260,260,260,260.0
461,03681,GLOBO PLASTICO PEAD 10X20 COM COLARINHO,782,1,120,9.421686746987952,17.964138043801977,782,4,244,34.0
462,03682,GLOBO PLASTICO PE 15X30 COM COLARINHO,808,1,120,8.688172043010752,12.989944685278731,808,2,140,32.32
463,03786,"PERFIL AL 2 X 1,27 X 2500 ESPECIAL",2,2,2,2.0,,2,2,2,2.0
464,04190,LENTE INJ QUAD LEITO 4 LAMP PLAFON FLAT,7,1,6,3.5,3.5355339059327378,7,1,6,3.5
465,04191,BASE INJ QUAD PLAFON BR 4LAMP LINHA FLAT,6,6,6,6.0,,6,6,6,6.0
466,04226,CX PAP SIMPLES KRAFT REF 293/ 4 QUADRAD,7,1,6,3.5,3.5355339059327378,7,1,6,3.5
467,04235,CONJ BASE QUADRA BR FLAT P/ 4 LAMP,1,1,1,1.0,,1,1,1,1.0
468,04348,CARTELA SPOT VITRALUX,15356,6,300,71.42325581395349,56.16225175382857,15356,96,2960,731.2380952380952
469,04428,"DISCO DE ALUMINIO 200X0,70 MEIO DURO",298,12,37,27.09090909090909,8.904544294398736,298,12,71,37.25
470,04429,"DISCO DE ALUMINIO 160X0,7 MEIO DURO ",880,11,60,24.444444444444443,9.391316489013954,880,15,147,55.0
471,04474,CARTELA DO SPOT LINHA FLASH PAPEL 300 GR,6,6,6,6.0,,6,6,6,6.0
472,04476,CX PAP SIMPLES MASTER REF: 101/ 2,1968,0,25,2.8114285714285714,4.0623024563268215,1968,26,200,75.6923076923077
473,04477,CX PAP SIMPLES MASTER REF: 260/2,111,0,6,1.4050632911392404,1.0563481766453,111,1,20,4.625
474,04538,CX PAP SIMPLE KRAFT REF 310 PENDEN CONI,980,1,40,10.208333333333334,8.289392926367968,980,8,120,44.54545454545455
475,04548,CONE INJ P/C 310 LINHA HOME BRANCO,45,5,32,15.0,14.798648586948742,45,5,32,15.0
476,04549,CONE INJ P/C 310 LINHA HOME PRETO,532,2,190,26.6,52.118690454930295,532,3,198,31.294117647058822
477,04550,CONE INJ P/C 310 LINHA HOME VERMELHO,8,8,8,8.0,,8,8,8,8.0
478,04554,CONE INJ PQ 310 LINHA HOME CROMADO,520,1,40,10.196078431372548,9.189166682225624,520,8,94,32.5
479,04555,CHAPEU INJ P/B 310 LINHA HOME BRANCO,279,1,32,10.333333333333334,7.5651020634733825,279,5,41,21.46153846153846
480,04556,CHAPEU INJ P/B 310 LINHA HOME PRETO,525,1,40,10.714285714285714,7.69469514232587,525,3,72,26.25
481,04557,CHAPEU INJ P/B 310 LINHA HOME VERMELHO,62,1,32,7.75,10.110108096073244,62,4,32,10.333333333333334
482,04558,CHAPEU INJ P/B 310 LINHA HOME AMARELO,8,1,5,2.6666666666666665,2.0816659994661326,8,2,6,4.0
483,04559,CHAPEU INJ P/B 310 LINHA HOME LARANJA ,40,40,40,40.0,,40,40,40,40.0
484,04561,DISCO INJETADO 1 FURO VERMELHO,84,1,32,6.461538461538462,8.006407690254356,84,4,32,10.5
485,04562,DISCO INJETADO 1 FURO AMARELO,135,1,32,12.272727272727273,10.344959246811069,135,2,36,16.875
486,04563,DISCO INJETADO 1 FURO LARANJA,40,40,40,40.0,,40,40,40,40.0
487,04566,GRADE INJ REDONDA PRETA 320,477,1,96,14.90625,24.827611287799407,477,1,209,25.105263157894736
488,04567,GRADE INJ REDONDA BRANCA 320,423,1,64,15.666666666666666,15.598323381302627,423,1,120,30.214285714285715
489,04568,GRADE INJ QUADRADA PRETA 321,187,3,40,11.0,8.667467911679857,187,3,48,12.466666666666667
490,04569,GRADE INJ QUADRADA BRANCA 321,31,2,9,6.2,3.03315017762062,31,2,9,6.2
491,04570,GRADE INJ TRIANGULAR PRETA 322,39,1,16,7.8,5.403702434442518,39,1,24,9.75
492,04572,FUNDO ARANDELA LINHA ELGANCE PRETO,760,1,121,22.352941176470587,35.4049152151276,760,1,151,42.22222222222222
493,04573,FUNDO ARANDELA LINHA ELGANCE BRANCO,402,1,100,50.25,42.89771888707237,402,8,129,80.4
494,04582,QUADRO INJ PRETO 340/341 LINHA CLASSIC,13387,1,328,18.414030261348007,23.273271090099097,13387,272,1063,514.8846153846154
495,04583,QUADRO INJ BRANCO 340/341 LINHA CLASSIC,5499,1,78,13.7475,10.911525889769392,5499,77,409,211.5
496,04584,CHAPEU INJ PRETO 340/341 LINHA CLASSIC,11084,1,292,65.97619047619048,64.71623479837552,11084,32,1140,443.36
497,04585,CHAPEU INJ BRANCO 340/341 LINHA CLASSIC,4583,1,296,81.83928571428571,62.087556002709675,4583,16,719,254.61111111111111
498,04586,LENTE INJ CRISTAL 340/341 LINHA CLASSIC,99028,4,1312,63.52020525978191,71.63339627458716,99028,2296,7172,3808.769230769231
499,04587,TRIANGULO PEQUENO PRETO P/ CORRENTE,20033,1,997,247.320987654321,267.2772356169008,20033,101,1648,834.7083333333334
500,04588,ELO INJETADO PRETO P/ CORRENTE,80132,4,3988,989.283950617284,1069.1089424676031,80132,404,6592,3338.8333333333335
501,04590,TRIANGULO GRANDE PRETO P/ CORRENTE,10230,1,270,15.9594383775351,19.21339642499699,10230,140,657,393.46153846153845
502,04591,DISCO INJ 1 FURO  PRETO TEXTURA,20033,1,997,247.320987654321,267.2772356169008,20033,101,1648,834.7083333333334
503,04592,"NIPEL INJ PRETO 35 MM C/ FURO 3,5MM",20033,1,997,247.320987654321,267.2772356169008,20033,101,1648,834.7083333333334
504,04593,TRIANGULO PEQUENO BRANCO P/ CORRENTE,7948,4,717,345.5652173913044,296.2612216650208,7948,535,1258,722.5454545454545
505,04594,TRIANGULO GRANDE BRANCO P/ CORRENTE,3657,1,78,12.35472972972973,10.214272729094985,3657,34,293,140.65384615384616
506,04595,ELO INJETADO BRANCO P/ CORRENTE,31792,16,2868,1382.2608695652175,1185.0448866600832,31792,2140,5032,2890.181818181818
507,04597,DISCO INJ 1 FURO BRANCO TEXTURA,7948,4,717,345.5652173913044,296.2612216650208,7948,535,1258,722.5454545454545
508,04598,"NIPEL INJ BRANCO 35 MM C/ FURO 3,5MM",7948,4,717,345.5652173913044,296.2612216650208,7948,535,1258,722.5454545454545
509,04608,CX PAP SIMPLES MASTER REF 310,111,0,5,1.15625,1.136273919903397,111,0,14,5.045454545454546
510,04609,LAMINA POLICAR ELEGANCE 320 RED,666,1,96,18.0,20.113566455394118,666,1,122,39.1764705882353
511,04610,CX PAP SIMPLES KRAFT REF 320/321,1303,1,96,13.295918367346939,17.201779567298473,1303,7,234,52.12
512,04611,CONJ FUNDO ELEGANCE BRANCO C/ SOQUETE,405,1,64,13.96551724137931,14.467902302833503,405,1,120,27.0
513,04612,CX PAP SIMPLES MASTER REF: 320/ 321,204,0,12,1.4265734265734267,1.9043667776444544,204,0,34,8.16
514,04613,CONJ FUNDO ELEGANCE PRETO C/ SOQUETE,400,1,96,16.0,21.24656835036347,400,4,112,28.571428571428573
515,04614,LAMINA POLICAR ELEGANCE 321 QUAD,285,1,40,9.827586206896552,7.5312158263231375,285,7,56,17.8125
516,04616,LAMINA POLICAR ELEGANCE 322 TRIANG,63,1,16,9.0,5.385164807134504,63,1,24,10.5
517,04617,CX PAP SIMPLES KRAFT REF 322,63,1,16,9.0,5.385164807134504,63,1,24,10.5
518,04618,CX PAP SIMPLES MASTER REF: 322,7,0,2,1.0,0.816496580927726,7,0,3,1.1666666666666667
519,04619,CX PAP SIMPLES KRAFT REF: 340,5368,1,108,20.333333333333332,17.88351266805664,5368,106,385,214.72
520,04620,CX PAP SIMPLES MASTER REF: 340,1578,0,18,1.5173076923076922,1.6226525834811412,1578,30,117,60.69230769230769
521,04621,CX PAP SIMPLES KRAFT REF: 341,6286,1,328,19.829652996845425,27.637389899352442,6286,48,721,241.76923076923077
522,04627,"SACO PE LISO 30x45X0,08",6569,1,144,14.311546840958606,14.073143986444332,6569,57,449,252.65384615384616
523,04628,"SACO PE LISO 35x50X0,08",8250,0,120,12.079062957540264,12.03122346744488,8250,102,686,317.3076923076923
524,04630,CX PAP SIMPLES MASTER REF: 341,760,0,41,2.3974763406940065,3.475919867811223,760,6,90,29.23076923076923
525,04704,"TUBO AL  1"" X 595 MM P/ ESTAMPAR",529,29,100,88.16666666666667,28.985628622934275,529,29,100,88.16666666666667
526,04760,CONJ DISCO INJ BRANCO TEXT P/ LANT 340,8742,1,300,17.379721669980118,28.24982717434826,8742,106,1294,336.2307692307692
527,04761,CONJ DISCO INJ PRETO TEXT P/ LANT 340,20125,1,300,19.500968992248062,24.675783198527363,20125,337,1598,774.0384615384615
528,04776,DISCO AL 130MM C/ FURO P/TRAVESSA,434,150,284,217.0,94.75230867899737,434,150,284,217.0
529,04785,SOQ PORCE E27 LATAO CONICO C/ CABO 15 CM,2236,1,156,14.242038216560509,16.69269810959323,2236,78,1503,745.3333333333334
530,04909,BASE INJ ARAN MR LINHA FACE,484,120,124,121.0,2.0,484,120,124,121.0
531,04911,GRADE INJ MARROM LINHA FACE REF:295,54,6,12,10.8,2.6832815729997477,54,6,12,10.8
532,04912,GRADE INJ IMB LINHA FACE REF:296,25,1,12,8.333333333333334,6.350852961085883,25,1,12,8.333333333333334
533,04913,GRADE INJ MARROM LINHA FACE REF:297,93,2,25,11.625,9.07016301633312,93,2,25,13.285714285714286
534,04914,GRADE INJ MARROM LINHA FACE REF:294,528,6,180,24.0,36.04758759513002,528,6,204,29.333333333333332
535,04931,BOLA INJ P/ LANTER SEX C/ F IMBUIA,18,6,12,9.0,4.242640687119285,18,18,18,18.0
536,04935,CONJ DISCO INJ IMBUIA P/ LANT 340,57,2,12,7.125,3.090885217631258,57,2,18,9.5
537,04950,"DISCO DE ALUMINIO 320 X 1,00 MOLE",42,20,22,21.0,1.4142135623730951,42,20,22,21.0
538,04957,PONTEIRA INTERNA BR 1.1/ 2,27,1,5,2.7,1.494434118097326,27,1,7,3.375
539,04989,"PERFIL DE AL RED 2"" X 2100MM ESPECIAL",14,14,14,14.0,,14,14,14,14.0
540,04996,LENTE SEXTAVADA TEXTURA 16X71MM,36108,6,396,63.79505300353357,53.74486147322316,36108,558,2382,1388.7692307692307
541,04997,"LENTE QUADRADA TEXTURA 15,5X19,3MM",18296,4,336,38.03742203742204,37.250596371158004,18296,208,1356,703.6923076923077
542,04998,CABO ABAJUR 1.50 MT PR BOTAO DESLIZANTE,311,1,54,5.553571428571429,6.995893972004754,311,1,55,18.294117647058822
543,05009,CHAPEU PEND ALUMINIO REF 362 S/ CORTE,3,3,3,3.0,,3,3,3,3.0
544,05011,CHAPEU PEND ALUMINIO  REF 365 C/ CORTE,33,1,12,4.714285714285714,4.0708019567928595,33,1,12,5.5
545,05012,CHAPEU PEND ALUMINIO REF 364 S/ CORTE,109,3,70,21.8,27.806474066303338,109,3,70,27.25
546,05017,PORCA AL USINA DIA 32 X ROSCA M10 BOLEAD,49,4,32,9.8,12.41772926102031,49,4,32,9.8
547,05022,SUPORTE U PARA SOQUETE ROSCA M10 X 5/32,6092,1,400,42.6013986013986,83.71145443524408,6092,51,1654,406.1333333333333
548,05027,BASE MINI TARTA INJ PR,26852,1,2000,176.6578947368421,262.45522116366504,26852,204,5386,1074.08
549,05028,BASE MINI TARTA INJ BR,36472,1,3000,194.0,352.6367751485453,36472,128,6260,1458.88
550,05029,GRADE MINI TARTA INJ PR,12458,1,300,78.35220125786164,93.71172726720108,12458,48,2102,498.32
551,05030,GRADE MINI TARTA INJ BR,16362,1,300,83.9076923076923,99.88922571904438,16362,132,2328,654.48
552,05031,LENTE CRISTAL MINI TARTA INJ,66431,1,492,86.72454308093995,97.55458923346407,66431,277,8894,2555.0384615384614
553,05036,"DISCO DE ALUMINIO 240 X 1,00 MOLE",67,0,19,8.375,6.3905622377288305,67,0,19,9.571428571428571
554,05135,CHAPEU PEND AL LARANJA REF 362 S/ CORTE,3,3,3,3.0,,3,3,3,3.0
555,05157,CHAPEU PEND AL BR LISO REF 364 S/ CORTE,24,4,20,12.0,11.313708498984761,24,4,20,12.0
556,05158,CHAPEU PEND AL PR LISO REF 364 S/ CORTE,12,12,12,12.0,,12,12,12,12.0
557,05160,CHAPEU PEND AL AMARELO REF 365 C/ CORTE,1,1,1,1.0,,1,1,1,1.0
558,05161,CHAPEU PEND AL AZUL REF 365 C/ CORTE,2,2,2,2.0,,2,2,2,2.0
559,05162,CHAPEU PEND AL LARANJA REF 365 C/ CORTE,21,1,12,7.0,5.5677643628300215,21,1,12,7.0
560,05165,CHAPEU PEND AL VERMELHO REF 365 C/ CORTE,4,4,4,4.0,,4,4,4,4.0
561,05166,CHAPEU PEND AL BR LISO REF 365 C/ CORTE,1,1,1,1.0,,1,1,1,1.0
562,05167,CHAPEU PEND AL PR LISO REF 365 C/ CORTE,8,1,5,2.6666666666666665,2.0816659994661326,8,1,7,4.0
563,05188,CX PAP SIMPLES KRAFT REF: 364/365 ,81,1,20,5.4,5.448459808580245,81,4,44,11.571428571428571
564,05189,CONJ BASE MINI TART BR,25582,1,492,109.32478632478633,111.61855100325279,25582,144,4128,1112.2608695652175
565,05190,CONJ BASE MINI TART PR,17520,1,468,91.72774869109948,99.29058478001609,17520,30,1598,761.7391304347826
566,05205,CX PAP SIMPLES PARDA KRAFT REF: 360/ 361,2,2,2,2.0,,2,2,2,2.0
567,05206,CX PAP SIMPLES PARDA KRAFT REF: 362/ 363,3,3,3,3.0,,3,3,3,3.0
568,05211,CX PAP SIMPLES MASTER REF 360/ 361,125,0,19,1.838235294117647,3.6184035983464837,125,0,30,5.9523809523809526
569,05212,CX PAP SIMPLES MASTER REF 362/ 363,5,0,1,0.8333333333333334,0.408248290463863,5,1,2,1.25
570,05213,CX PAP SIMPLES MASTER REF 364/ 365,18,0,5,1.2,1.4735767952260144,18,0,11,2.5714285714285716
571,05223,"SUPORTE ACO SLITER 1,20 X 15 X 50,8MM",937,4,200,66.92857142857143,60.60142710393021,937,4,200,93.7
572,05224,"SUPORTE ACO SLITER ""U"" 1,20 X15X 38.1MM",3339,1,800,92.75,131.50391085982412,3339,24,800,238.5
573,05230,ARRUELA AL Ø 40 MM P LINHA GLOBAL,2099,4,600,262.375,232.74200155045992,2099,12,604,299.85714285714283
574,05266,TUBO AL 1.1/ 2 X 180MM,1100,100,400,220.0,109.54451150103323,1100,100,600,275.0
575,05269,"TUBO AL 1"" 1/2 X 50 MM P/ ESPACADOR",1666,1,500,277.6666666666667,171.83325250563894,1666,1,500,277.6666666666667
576,05271,"TUBO ALU 1""1/2 X 130 MM B.L 1 L 1"" 1/2",200,200,200,200.0,,200,200,200,200.0
577,05290,ARO INJETADO SPOT AL,17865,2825,3244,2977.5,150.78826214264825,17865,2896,6136,4466.25
578,05313,CANOPLA AL BOCA 10 C/ FURO P/ SUP SOQ,700,50,300,175.0,104.08329997330664,700,200,300,233.33333333333334
579,05318,ARO INJETADO CROMADO P/ SPOT AL,13348,2,792,47.50177935943061,70.75536953653159,13348,48,1088,513.3846153846154
580,05360,COPO AL LINHA NEW BR LISO,6817,1,264,30.433035714285715,41.12940289709255,6817,24,622,262.1923076923077
581,05361,COPO AL LINHA NEW AMARELO,88,8,60,22.0,25.403411844343534,88,8,60,22.0
582,05362,COPO AL LINHA NEW AZUL,6,1,3,2.0,1.0,6,6,6,6.0
583,05364,COPO AL LINHA NEW MARROM,46,4,12,7.666666666666667,3.6696957185394363,46,4,24,11.5
584,05366,COPO AL LINHA NEW VERMELHO,4,1,3,2.0,1.4142135623730951,4,1,3,2.0
585,05367,COPO AL LINHA NEW PRETO LISO,1496,1,150,16.808988764044944,19.976051801011394,1496,8,186,62.333333333333336
586,05368,COPO AL LINHA NEW PINTADO ESCOVADO,110,6,16,10.0,2.9664793948382653,110,6,32,15.714285714285714
587,05373,CARTELA DITAL PADRAO DUPLEX 300GR VERNIZ,231291,1,492,28.065890061885693,49.05852115360461,231291,4518,19965,8895.807692307691
588,05374,COPO ALUMINIO P/ SPOT LINHA NEW,7667,176,958,638.9166666666666,250.7314602348799,7667,490,1448,851.8888888888889
589,05375,DISCO PEQ AL 2 FURO PINTADO AMARELO,24,8,8,8.0,0.0,24,8,8,8.0
590,05376,DISCO PEQ AL 2 FURO PINTADO AZUL,1,1,1,1.0,,1,1,1,1.0
591,05378,DISCO PEQ AL 2 FURO PINTADO MARROM,40,4,8,6.666666666666667,2.0655911179772892,40,4,12,8.0
592,05380,DISCO PEQ AL 2 FURO PINTADO VERMELHO,1,1,1,1.0,,1,1,1,1.0
593,05381,COPO AL ESC LINHA NEW,98,4,32,10.88888888888889,8.31330927555995,98,6,40,14.0
594,05400,"POSTE AL 062 2"" X 2500 MM PR LISO ",50,50,50,50.0,,50,50,50,50.0
595,05449,CABO PRETO PP RED 90 CM,6058,1,300,59.98019801980198,81.27447080086338,6058,9,858,233.0
596,05450,CABO BRANCO PP RED 90 CM,4186,1,300,67.51612903225806,86.51631930498107,4186,8,600,174.41666666666666
597,05451,CABO VERMELHO PP RED 90 CM,6,6,6,6.0,,6,6,6,6.0
598,05452,CABO AMARELO PP RED 90 CM,100,100,100,100.0,,100,100,100,100.0
599,05524,CONJ SOQ FX 90 CM AMARELO,201,1,32,11.166666666666666,8.590350263351246,201,2,36,18.272727272727273
600,05525,CONJ SOQ FX11 90 CM LARANJA,40,40,40,40.0,,40,40,40,40.0
601,05527,CONJ SOQ 90 CM VERMELHO,100,1,32,6.666666666666667,7.4322335295720645,100,4,32,11.11111111111111
602,05528,CONJ SOQ FX11 90 CM PRETO,4340,1,288,14.51505016722408,19.928621139396693,4340,40,480,166.92307692307693
603,05529,CONJ SOQ FX11 90 CM BRANCO,3369,1,288,15.10762331838565,22.30475013444837,3369,8,448,129.57692307692307
604,05548,CABO 40 CM PARAL MARROM,11798,30,1000,196.63333333333333,208.22941769951774,11798,60,1506,589.9
605,05556,DISCO INJETADO 3 FUROS AMARELO,33,1,8,4.714285714285714,2.4976179127511156,33,1,8,5.5
606,05559,DISCO INJETADO 3 FUROS VERMELHO,8,4,4,4.0,0.0,8,4,4,4.0
607,05567,CONJ SOQ 40 CM PARALELO MARROM,1448,1,72,13.284403669724771,11.366040829235054,1448,2,400,72.4
608,05581,CX PAP SIMPLES MASTER REF: 410/ 1,5,0,1,0.8333333333333334,0.408248290463863,5,0,2,1.0
609,05586,CX PAP SIMPLES MASTER REF: 411/ 3,1367,0,15,2.6187739463601534,3.2435188633254355,1367,10,140,52.57692307692308
610,05590,CX PAP SIMPLES MASTER REF: 405,19,1,6,3.1666666666666665,1.9407902170679516,19,1,14,4.75
611,05593,"SACO BOBI PICOTADO 20x35x0,03",9,3,6,4.5,2.1213203435596424,9,3,6,4.5
612,05613,CONJ BASE INJ MR LINHA FACE C/ SOQUETE,700,1,180,18.42105263157895,28.295383616363203,700,12,228,36.8421052631579
613,05632,"PERFIL ALUMINIO MOD: U  3/4 X1,58 X6000",1578,8,72,19.974683544303797,10.544137614788491,1578,8,156,71.72727272727273
614,05655,CHAPEU INJ P/ LANTER SEX IMBUIA,74,1,16,9.25,5.203021100421233,74,17,33,24.666666666666668
615,05656,QUADRO INJ P/ LANTER SEX IMBUIA,41,1,16,8.2,5.848076606885378,41,41,41,41.0
616,05659,BOLA INJ P/ LANTER SEX S/ F IMBUIA,63,1,16,7.875,5.0832357523811265,63,12,51,31.5
617,05660,CONJ ARANDELA PRETO 431 MODENA,1060,3,72,13.766233766233766,13.006977989460832,1060,8,120,44.166666666666664
618,05662,CHAPEU INJ P/ LANTER QUADRA IMBUIA,152,2,29,7.238095238095238,6.23622291058267,152,4,29,13.818181818181818
619,05663,QUADRO INJ P/ LANTER QUADRA IMBUIA,152,2,29,7.238095238095238,6.23622291058267,152,4,29,13.818181818181818
620,05664,BRACO INJ ARANDE QUADRA IMBUIA,80,2,16,6.153846153846154,4.431819676050194,80,4,18,8.88888888888889
621,05665,BOLA INJ P/ LANTER QUADRA C/ F IMBUIA,39,2,9,6.5,2.8106938645110393,39,2,12,7.8
622,05666,BOLA INJ P/ LANTER QUADRA S/ F IMBUIA,152,2,29,7.238095238095238,6.23622291058267,152,4,29,13.818181818181818
623,05668,FRENTE ARAND INJ MARROM,274,1,24,8.303030303030303,4.759758715555131,274,4,32,13.7
624,05670,GRADE TARTA INJ MARROM,229,6,25,13.470588235294118,5.5465940794647075,229,12,36,20.818181818181817
625,05673,CONJ ARANDELA BRANCO 431 MODENA,410,1,25,9.534883720930232,5.59059089307886,410,1,48,18.636363636363637
626,05674,"CONJ SOQ FX11 90 CM PRETO C/ SUP ""U""",1478,1,50,13.079646017699115,8.812675117733582,1478,12,130,59.12
627,05675,"CONJ SOQ FX11 90 CM AMARELO C/ SUP ""U""",43,1,8,5.375,2.065879266282796,43,6,18,10.75
628,05677,"CONJ SOQ FX11 90 CM LARANJA C/ SUP ""U""",24,1,12,6.0,4.96655480858378,24,1,12,6.0
629,05678,"CONJ SOQ FX11 90 CM VERDE C/ SUP ""U""",6,6,6,6.0,,6,6,6,6.0
630,05679,"CONJ SOQ FX11 90 CM VERMELHO C/ SUP ""U""",38,2,6,4.75,1.4880476182856897,38,6,8,6.333333333333333
631,05680,"CONJ SOQ FX11 90 CM BRANCO C/ SUP ""U""",662,1,30,10.507936507936508,6.457985843681765,662,6,76,31.523809523809526
632,05681,FUNDO ARANDELA LINHA ELGANCE MARROM,269,1,100,33.625,42.701413492830824,269,8,100,44.833333333333336
633,05682,GRADE INJ TRIANGULAR IMBUIA 322,24,8,16,12.0,5.656854249492381,24,8,16,12.0
634,05683,GRADE INJ QUADRADA IMBUIA 321,67,1,16,9.571428571428571,6.579187965525403,67,1,16,9.571428571428571
635,05684,GRADE INJ REDONDA MARROM 320,118,1,40,11.8,10.921945288678609,118,8,40,14.75
636,05696,CONJ FUNDO ELEGANCE MARROM C/ SOQUETE,140,1,16,10.76923076923077,5.5550854501955556,140,2,24,12.727272727272727
637,05700,CONJ BASE TART MR,242,1,25,12.736842105263158,5.961376661133435,242,12,36,22.0
638,05702,CONJ BASE MINI TART MR,2521,1,156,31.5125,32.001184214638684,2521,12,240,100.84
639,05703,BASE MINI TARTA INJ MARROM,943,12,800,314.3333333333333,424.78739780428197,943,12,800,314.3333333333333
640,05704,GRADE MINI TARTA INJ MR,2293,1,156,32.75714285714286,33.597979457141236,2293,12,240,91.72
641,05707,CONJ FUNDO DE VILLE MARROM C/ SOQUETE,143,2,24,7.944444444444445,4.5305787478918935,143,4,24,11.0
642,05726,PONTEIRA INTERNA S/ RANHURA 20 X 20 PR,12560,2,2286,32.45478036175711,118.62441227769618,12560,206,2606,483.0769230769231
643,05738,"PERFIL AL QUA 3/4 X1,58 X300 P/ TRILHO",3135,7,200,130.625,61.10135023058002,3135,98,350,195.9375
644,05739,"PERFIL AL QUA 3/4 X1,58 X400 P/ TRILHO",4930,100,350,234.76190476190476,66.90433824641325,4930,130,500,290.0
645,05740,"PERFIL AL QUA 3/4 X1,58 X550 P/ TRILHO",1508,80,200,107.71428571428571,30.97251528850544,1508,80,200,116.0
646,05743,PONTEIRA INTERNA 20 X 20 CROMADA,2952,2,60,12.351464435146443,10.172147874673966,2952,32,316,118.08
647,05749,"DISCO DE ALUMINIO 120X0,8 MOLE",55,0,14,6.111111111111111,6.253887679764573,55,2,14,9.166666666666666
648,05757,PORCA PASSANTE AL 1/8 X 7/ 16 METALIZADA,8,2,4,2.6666666666666665,1.1547005383792515,8,4,4,4.0
649,05966,TRILHO AL QUAD 300MM 2 FURO 40X220,2797,1,64,17.054878048780488,13.90160561357369,2797,4,188,107.57692307692308
650,05967,TRILHO AL QUAD 400MM 3 FURO 40X160,4587,1,202,24.794594594594596,29.243003120274125,4587,23,417,183.48
651,05968,"TRILHO AL QUAD 550 4 FURO 40X156,67",1507,2,58,15.222222222222221,13.419111831946125,1507,20,134,62.791666666666664
652,05974,DISCO AL PEQ 2 FUROS P/ TRILHO C/ F TRAV,12205,4,1500,452.037037037037,409.2276479006126,12205,481,1500,813.6666666666666
653,05976,TRILHO 300MM 2 FUROS 40X220 AZUL,1,1,1,1.0,,1,1,1,1.0
654,05978,TRILHO 300MM 2 FUROS 40X220 MARROM,4,4,4,4.0,,4,4,4,4.0
655,05979,TRILHO 300MM 2 FUROS 40X220 BRANCO LISO,1867,1,75,10.430167597765363,9.727719311609535,1867,24,140,71.8076923076923
656,05980,TRILHO 300MM 2 FUROS 40X220 PRETO LISO,1306,1,52,11.067796610169491,10.426567654424733,1306,8,104,50.23076923076923
657,05991,TRILHO 400MM 3 FUROS 40X160 BRANCO LISO,2374,1,62,10.551111111111112,11.540236717332252,2374,32,163,91.3076923076923
658,05992,TRILHO 400MM 3 FUROS 40X160 PRETO LISO,2410,1,180,12.487046632124352,17.49259033856972,2410,32,260,92.6923076923077
659,05993,TRILHO 400MM 3 FUROS 40X160 ESCOVADO,2,2,2,2.0,,2,2,2,2.0
660,05995,"TRILHO 550MM 4 FUROS 40X156,67 AMARELO",2,2,2,2.0,,2,2,2,2.0
661,06001,"TRILHO 550MM 4 FUROS40X156,67 BRAN LISO",728,1,36,8.367816091954023,8.236496972887759,728,2,85,30.333333333333332
662,06002,"TRILHO 550MM 4 FURO 40X156,67 PRETO LISO",746,1,48,8.382022471910112,9.084834538416118,746,4,81,28.692307692307693
663,06044,DISCO AL PEQ 2 FUROS P/ TRILHO AMARELO,26,2,20,8.666666666666666,9.865765724632494,26,2,20,8.666666666666666
664,06045,DISCO AL PEQ 2 FUROS P/ TRILHO AZUL,2,1,1,1.0,0.0,2,2,2,2.0
665,06047,DISCO AL PEQ 2 FUROS P/ TRILHO MARROM,8,2,4,2.6666666666666665,1.1547005383792517,8,2,4,2.6666666666666665
666,06049,DISCO AL PEQ 2 FUROS P/ TRILHO VERMELHO,1,1,1,1.0,,1,1,1,1.0
667,06050,DISCO AL PEQ 2 FUROS P/ TRILHO BR LISO,5821,1,75,9.882852292020374,9.973341746480502,5821,90,325,223.8846153846154
668,06052,DISCO AL PEQ 2 FUROS P/ TRILHO PR LISO,5756,1,180,11.198443579766536,13.39836180050966,5756,124,338,221.3846153846154
669,06054,DISCO AL PEQ 2 FUROS P/ TRILHO ESCOVADO,2,2,2,2.0,,2,2,2,2.0
670,06055,DISCO AL PEQ ESC 2 FUROS P/ TRILHO,2,2,2,2.0,,2,2,2,2.0
671,06056,COPO AL VISION C/FURO OBILONGO  AMARELO,18,4,8,6.0,2.0,18,6,12,9.0
672,06057,COPO AL VISION C/ FURO OBILONGO,1489,6,496,372.25,244.1698520838858,1489,6,496,372.25
